Iref,period,LLE_per_cycle,eig1_mag,eig2_mag,duty
2.490000000000001545e+00,1.000000000000000000e+00,-7.711404179626880906e-02,9.243626672378850717e-01,3.302694552609791723e-02,5.142520560151004894e-01
2.500000000000001776e+00,1.000000000000000000e+00,-7.204457348980840281e-02,9.290601134696888641e-01,3.246037853018601815e-02,5.153600267372171473e-01
2.510000000000001563e+00,1.000000000000000000e+00,-6.700872927894693798e-02,9.337500204315976049e-01,3.190016188823369125e-02,5.164612724160964063e-01
2.520000000000001794e+00,1.000000000000000000e+00,-6.200606758424175718e-02,9.384324550417720845e-01,3.134618411448905628e-02,5.175558545562304325e-01
2.530000000000001581e+00,1.000000000000000000e+00,-5.703615669903824847e-02,9.431074706758320048e-01,3.079833648116442335e-02,5.186438339533392394e-01
2.540000000000001812e+00,1.000000000000000000e+00,-5.209858129584565151e-02,9.477751240593529358e-01,3.025651729750000740e-02,5.197252707035859842e-01
2.550000000000001599e+00,1.000000000000000000e+00,-4.719292732099148596e-02,9.524354629642545200e-01,2.972062345823117679e-02,5.208002242126736903e-01
2.560000000000001830e+00,1.000000000000000000e+00,-4.231880497850103867e-02,9.570885336025642953e-01,2.919056088714416797e-02,5.218687532048225108e-01
2.570000000000001616e+00,1.000000000000000000e+00,-3.747580498077446309e-02,9.617343945517248249e-01,2.866622545914207509e-02,5.229309157316310852e-01
2.580000000000001847e+00,1.000000000000000000e+00,-3.266355121800414152e-02,9.663730840938032918e-01,2.814753077465342868e-02,5.239867691808203221e-01
2.590000000000001634e+00,1.000000000000000000e+00,-2.788166066034836882e-02,9.710046642279716034e-01,2.763437628903936405e-02,5.250363702848632741e-01
2.600000000000001865e+00,1.000000000000000000e+00,-2.312976804995245037e-02,9.756291600114935791e-01,2.712667720429415286e-02,5.260797751295004376e-01
2.610000000000001652e+00,1.000000000000000000e+00,-1.840749952948923102e-02,9.802466382825397728e-01,2.662434102867605734e-02,5.271170391621433637e-01
2.620000000000001883e+00,1.000000000000000000e+00,-1.371451201852362349e-02,9.848571238951633333e-01,2.612728667170083341e-02,5.281482172001650266e-01
2.630000000000002114e+00,1.000000000000000000e+00,-9.050444653243155252e-03,9.894606708470279344e-01,2.563542552615277748e-02,5.291733634390825003e-01
2.640000000000001901e+00,1.000000000000000000e+00,-4.414956639466254516e-03,9.940573193571977662e-01,2.514867606026877089e-02,5.301925314606227291e-01
2.650000000000001688e+00,2.000000000000000000e+00,1.809263166923673533e-04,9.986636331810456735e-01,2.466576842590478824e-02,5.312057182643079578e-01
2.660000000000001918e+00,2.000000000000000000e+00,-4.847462573507909864e-03,1.085480839872071668e+00,1.908707588326638560e-02,5.323514604178589682e-01
2.670000000000002149e+00,2.000000000000000000e+00,-1.415264457226686826e-02,1.131656412999133554e+00,1.672338021649708018e-02,5.335489213385105067e-01
2.680000000000001936e+00,2.000000000000000000e+00,-2.364789919008702251e-02,1.164691117354742955e+00,1.528191763607011922e-02,5.347402417201290170e-01
2.690000000000001723e+00,2.000000000000000000e+00,-3.333153055156015676e-02,1.191665513447027314e+00,1.426152804680119734e-02,5.359254649552355199e-01
2.700000000000001954e+00,2.000000000000000000e+00,-4.320801313469604249e-02,1.214947652268857370e+00,1.349568211213408864e-02,5.371046341365210974e-01
2.710000000000002185e+00,2.000000000000000000e+00,-5.328376608478632009e-02,1.235677910666283186e+00,1.290461898527991980e-02,5.382777920570487318e-01
2.720000000000001972e+00,2.000000000000000000e+00,-6.356628688470065958e-02,1.254509466443784138e+00,1.244285152244428705e-02,5.394449812105246433e-01
2.730000000000001759e+00,2.000000000000000000e+00,-7.406386593612035441e-02,1.271857755194639505e+00,1.208157029412884609e-02,5.406062437916340224e-01
2.740000000000001990e+00,2.000000000000000000e+00,-8.478556555450508792e-02,1.288006354622051930e+00,1.180117794721813329e-02,5.417616216964442621e-01
2.750000000000002220e+00,2.000000000000000000e+00,-9.574112117144481515e-02,1.303159089191562092e+00,1.158762562049370226e-02,5.429111565228659231e-01
2.760000000000002007e+00,2.000000000000000000e+00,-1.069410402502713325e-01,1.317468239020962439e+00,1.143044399806925071e-02,5.440548895711783128e-01
2.770000000000001794e+00,2.000000000000000000e+00,-1.183966198363982647e-01,1.331051138931583777e+00,1.132159361498211170e-02,5.451928618446095776e-01
2.780000000000002025e+00,2.000000000000000000e+00,-1.301199870626241484e-01,1.344000467182304703e+00,1.125472188224599379e-02,5.463251140499746361e-01
2.790000000000002256e+00,2.000000000000000000e+00,-1.421241885066596156e-01,1.356390938659619572e+00,1.122472442351185595e-02,5.474516865983665159e-01
2.800000000000002043e+00,2.000000000000000000e+00,-1.544232914404540524e-01,1.368283814334125159e+00,1.122742208854971002e-02,5.485726196059010906e-01
2.810000000000001830e+00,2.000000000000000000e+00,-1.670324520640158461e-01,1.379730081524171759e+00,1.125932972407234223e-02,5.496879528945106674e-01
2.820000000000002061e+00,2.000000000000000000e+00,-1.799680385409533900e-01,1.390772715440816043e+00,1.131752259435764296e-02,5.507977259927874236e-01
2.830000000000002292e+00,2.000000000000000000e+00,-1.932477827988925700e-01,1.401448330837950618e+00,1.139950112827795015e-02,5.519019781368723621e-01
2.840000000000002078e+00,2.000000000000000000e+00,-2.068908986667810923e-01,1.411788396746227914e+00,1.150312481528406594e-02,5.530007482713910072e-01
2.850000000000001865e+00,2.000000000000000000e+00,-2.209182678489453877e-01,1.421820291418869120e+00,1.162652707692130027e-02,5.540940750504318446e-01
2.860000000000002096e+00,2.000000000000000000e+00,-2.353526443194484119e-01,1.431567871832569061e+00,1.176807581067360053e-02,5.551819968385656168e-01
2.870000000000002327e+00,2.000000000000000000e+00,-2.502188958348068315e-01,1.441052169543822981e+00,1.192634378247839355e-02,5.562645517119043648e-01
2.880000000000002114e+00,2.000000000000000000e+00,-2.655442237778986581e-01,1.450291833731083502e+00,1.210004905008310594e-02,5.573417774592025475e-01
2.890000000000001901e+00,2.000000000000000000e+00,-2.813585192108060684e-01,1.459303461023601312e+00,1.228806646112094725e-02,5.584137115829896914e-01
2.900000000000002132e+00,2.000000000000000000e+00,-2.976947178182185461e-01,1.468101902766021150e+00,1.248937297584018502e-02,5.594803913007442286e-01
2.910000000000002363e+00,2.000000000000000000e+00,-3.145892277791551561e-01,1.476700536767675764e+00,1.270305679660481413e-02,5.605418535460942042e-01
2.920000000000002149e+00,2.000000000000000000e+00,-3.334611214423034431e-01,3.447079328292149691e-01,1.470356844926962170e-01,5.615981349700592817e-01
2.930000000000001936e+00,2.000000000000000000e+00,-3.516282377021147654e-01,3.230332000405044535e-01,1.580247066796253708e-01,5.626492719423150657e-01
2.940000000000002167e+00,2.000000000000000000e+00,-3.704893120118807337e-01,2.981444994661328618e-01,1.723846990987478733e-01,5.636953005524933946e-01
2.950000000000002398e+00,2.000000000000000000e+00,-3.901009695287616652e-01,2.647776753129323923e-01,1.953713269175051392e-01,5.647362566115079474e-01
2.960000000000002185e+00,2.000000000000000000e+00,-4.105271762984861184e-01,2.281470371615330339e-01,2.281470371615330339e-01,5.657721756529079382e-01
2.970000000000001972e+00,2.000000000000000000e+00,-4.318405209287127788e-01,2.288217708741088485e-01,2.288217708741088485e-01,5.668030929342557922e-01
2.980000000000002203e+00,2.000000000000000000e+00,-4.541239934441061998e-01,2.294678136400524204e-01,2.294678136400524204e-01,5.678290434385331320e-01
2.990000000000002434e+00,2.000000000000000000e+00,-4.774730259235953067e-01,2.300864209513374947e-01,2.300864209513374947e-01,5.688500618755656379e-01
3.000000000000002220e+00,2.000000000000000000e+00,-5.019982453659187493e-01,2.306787920328192687e-01,2.306787920328192687e-01,5.698661826834725552e-01
