Iref,iL
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
6.400000000000000133e-01,5.351766359480985003e-01
6.400000000000000133e-01,5.351766359480977231e-01
